# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.660000,0.518310,-0.024855,-0.341861,0.131448,-0.045360,0.046624,-0.026004,0.005027,1.520675,-0.018740,-0.369854,-0.002536,0.254130,-0.204703,0.069526,-0.008972,0.481047,0.029142,0.406703,-0.004623,-0.408099,0.406235,-0.171104,0.027051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660000,0.010059,-0.363337,0.064344,0.072066,0.084459,-0.142826,0.077672,-0.015089,0.951346,-0.445609,-0.000534,0.020191,0.004067,-0.038568,0.031662,-0.007558,1.010096,0.319093,-0.109568,0.015409,-0.168642,0.223335,-0.112407,0.020609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660000,-0.143984,0.233028,0.139145,-0.207029,0.326065,-0.322032,0.140528,-0.022210,0.247243,-0.382756,0.008770,-0.127565,0.261447,-0.252438,0.111880,-0.018455,1.206726,-0.006404,0.047006,0.243340,-0.613872,0.463206,-0.142876,0.015071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660000,0.264957,0.098034,-0.104581,0.037670,-0.082032,-0.012716,0.047433,-0.013110,-0.444226,-0.450373,0.006846,-0.017087,0.054686,-0.050617,0.020816,-0.003066,1.149999,-0.082663,0.013485,-0.134485,0.268470,-0.262054,0.121404,-0.021079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660000,0.065761,-0.254433,0.077327,-0.002260,0.492497,-0.639850,0.287103,-0.043897,-1.144855,-0.364834,0.069884,0.040739,0.037953,-0.098183,0.058647,-0.011253,0.978302,-0.092369,0.043711,-0.068257,0.528530,-0.630177,0.269595,-0.038634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
